Time [s],Value,Parity Error,Framing Error
8.955573,'19',,
8.955833,'140',,
8.956093,'4',,
8.956353,'8',,
9.247974,L,,
9.248234,C,,
9.248494,S,,
9.248754,A,,
9.249014,'250',,
9.249274,Q,,
9.249534,'160',,
9.249794,'0',,
9.250054,\n,,
9.250314,h,,
9.250574,'29',,
9.250834,'232',,
9.251094,'30',,
9.251354,'185',,
9.251614,'155',,
9.251874,'232',,
9.252134,'23',,
9.252394,'255',,
9.252654,'0',,
9.252914,'0',,
9.253174,'0',,
9.253434,'0',,
9.253694,'169',,
9.253954,'154',,
9.254214,a,,
9.254474,'141',,
9.254734,'160',,
9.254994,'128',,
9.255254,'176',,
9.255514,'139',,
9.255774,'19',,
9.256034,'140',,
9.256294,'4',,
9.256554,'8',,
9.547832,L,,
9.548092,C,,
9.548352,S,,
9.548612,A,,
9.548872,'250',,
9.549132,Q,,
9.549392,'160',,
9.549652,'0',,
9.549912,\n,,
9.550172,h,,
9.550432,'29',,
9.550692,'232',,
9.550952,'30',,
9.551212,'185',,
9.551472,'155',,
9.551732,'232',,
9.551992,'23',,
9.552252,'255',,
9.552512,'0',,
9.552772,'0',,
9.553032,'0',,
9.553292,'0',,
9.553552,'169',,
9.553812,'154',,
9.554072,a,,
9.554332,'141',,
9.554592,'160',,
9.554853,'128',,
9.555113,'176',,
9.555373,'139',,
9.555633,'19',,
9.555893,'140',,
9.556153,'4',,
9.556413,'8',,
9.848033,L,,
9.848293,C,,
9.848553,S,,
9.848813,A,,
9.849073,'250',,
9.849333,Q,,
9.849593,'160',,
9.849853,'0',,
9.850113,\n,,
9.850373,h,,
9.850633,'29',,
9.850893,'232',,
9.851153,'30',,
9.851413,'185',,
9.851673,'155',,
9.851933,'232',,
9.852193,'23',,
9.852453,'255',,
9.852713,'0',,
9.852973,'0',,
9.853233,'0',,
9.853493,'0',,
9.853753,'169',,
9.854014,'154',,
9.854274,a,,
9.854534,'141',,
9.854794,'160',,
9.855054,'128',,
9.855314,'176',,
9.855574,'139',,
9.855834,'19',,
9.856094,'140',,
9.856354,'4',,
9.856614,'8',,
10.147891,L,,
10.148151,C,,
10.148411,S,,
10.148671,A,,
10.148931,'250',,
10.149191,Q,,
10.149451,'160',,
10.149711,'0',,
10.149971,\n,,
10.150231,h,,
10.150491,'29',,
10.150751,'232',,
10.151011,'30',,
10.151271,'185',,
10.151531,'155',,
